replicate,attempt_id,n_sampled_group_draws,n_unique_sampled_groups,n_sampled_trials,n_genuine,n_impostor,x_vector_eer,x_vector_auc,x_vector_min_dcf,x_vector_cllr,x_vector_cllr_min,x_vector_calibration_loss,ecapa_tdnn_eer,ecapa_tdnn_auc,ecapa_tdnn_min_dcf,ecapa_tdnn_cllr,ecapa_tdnn_cllr_min,ecapa_tdnn_calibration_loss,difference_eer,difference_auc,difference_min_dcf,difference_cllr,difference_cllr_min,difference_calibration_loss
755,755,87,53,21840,9130,12710,0.15271439811172305,0.9292687020164199,0.28963895062403966,0.5027034794062698,0.4629053328677333,0.03979814653853653,0.03335955940204564,0.9948526959565607,0.06556876242542589,0.15722300483119384,0.12695216523756908,0.030270839593624754,0.11935483870967742,-0.0655839939401408,0.22407018819861377,0.34548047457507597,0.3359531676301642,0.009527306944911773
756,756,87,56,28849,15420,13429,0.17566460644873036,0.9040910431660617,0.34304518291376107,0.5889268434212735,0.5521825990270322,0.0367442443942414,0.0603916896269268,0.9864859033323066,0.11891706190959245,0.222493532393176,0.21756087623934572,0.004932656153830289,0.11527291682180356,-0.08239486016624487,0.22412812100416862,0.3664333110280975,0.3346217227876864,0.03181158824041111
757,757,87,51,27685,14768,12917,0.207204767063922,0.8899532374630224,0.4044495143633521,0.6012243409026832,0.5881141846465897,0.013110156256093464,0.08843445287107259,0.9734602233939484,0.17575110877507708,0.3417498248606251,0.3162115785022367,0.025538246358388417,0.1187703141928494,-0.08350698593092609,0.228698405588275,0.25947451604205807,0.271902606144353,-0.012428090102294953
758,758,87,55,24687,11519,13168,0.14330194410692587,0.9314642782852189,0.2814731277090194,0.5133204883893969,0.4730228774160903,0.04029761097330664,0.048962583557600484,0.9904440232509297,0.0967971836799405,0.18466113306695633,0.17523292610306018,0.009428206963896152,0.09433936054932539,-0.05897974496571079,0.1846759440290789,0.3286593553224406,0.2977899513130301,0.03086940400941049
759,759,87,51,23436,10639,12797,0.1797161387348435,0.9054265372302729,0.35060300101618624,0.5780782535142226,0.5455968262419648,0.03248142727225778,0.04821442525591935,0.9909333298997968,0.09608785949845212,0.18143314678651684,0.17268330258673953,0.008749844199777312,0.13150171347892414,-0.08550679266952388,0.25451514151773413,0.39664510672770575,0.3729135236552253,0.023731583072480467
760,760,87,52,24744,11206,13538,0.17521051854040479,0.9095455149849946,0.34812895830898266,0.5514639240065644,0.5325859460633128,0.018877977943251634,0.042388006425129396,0.9926365278693982,0.08432480046316702,0.1607102093957976,0.15285004899867877,0.007860160397118843,0.1328225121152754,-0.08309101288440357,0.2638041578458156,0.3907537146107668,0.379735897064634,0.011017817546132791
761,761,87,58,23166,10151,13015,0.14690741452170572,0.928928738855423,0.28960390761809396,0.5150120489882641,0.4795865421008171,0.035425506887447056,0.04925623091321052,0.990247061912187,0.09654838144555059,0.18676246407441166,0.17782644333601505,0.00893602073839661,0.0976511836084952,-0.06131832305676399,0.19305552617254337,0.3282495849138525,0.30176009876480203,0.026489486149050445
762,762,87,56,27825,15482,12343,0.2017337762294418,0.8947362230943476,0.39585924701919195,0.5900077750932822,0.5785911706699085,0.011416604423373666,0.0974034362485467,0.9691069896026113,0.1939106868091939,0.36280334627082034,0.33760697866818856,0.025196367602631775,0.10433033998089511,-0.07437076650826369,0.20194856020999805,0.22720442882246183,0.24098419200171994,-0.013779763179258109
763,763,87,57,25621,12052,13569,0.17702115115336428,0.9101725573342156,0.35102795518679625,0.5535250056818846,0.5404561264789743,0.013068879202910222,0.060579261552067214,0.9866210359183215,0.11964269382996721,0.2225904474090623,0.21789325487429584,0.00469719253476647,0.11644188960129706,-0.07644847858410586,0.23138526135682902,0.33093455827282225,0.3225628716046785,0.008371686668143752
764,764,87,58,26990,13490,13500,0.17185185185185184,0.9040309776789393,0.3390313812700766,0.5914055063942284,0.5526482373785264,0.03875726901570198,0.04562962962962963,0.991133635340307,0.08980567224006808,0.17840622568075487,0.1683971780189899,0.01000904766176497,0.1262222222222222,-0.08710265766136771,0.2492257090300085,0.4129992807134735,0.3842510593595365,0.02874822135393701
765,765,87,54,24991,12443,12548,0.13882690468600573,0.9412220490498836,0.27385736465454935,0.4700580488287055,0.44049518545427124,0.029562863374434256,0.050470143855983286,0.9893722867509507,0.09959391234613196,0.18879311895794615,0.18268861821495658,0.0061045007429895715,0.08835676083002245,-0.04815023770106708,0.1742634523084174,0.28126492987075935,0.25780656723931467,0.023458362631444685
766,766,87,56,27367,13915,13452,0.15666546891843333,0.9233251531723394,0.3094945641355714,0.534071007291711,0.5009327385110746,0.033138268780636415,0.055976806422836756,0.9876752428004486,0.11077769867582041,0.20945219895736605,0.20540230122926845,0.004049897728097607,0.10068866249559658,-0.06435008962810917,0.198716865459751,0.3246188083343449,0.2955304372818061,0.02908837105253881
767,767,87,55,27276,14030,13246,0.20292918616940964,0.891274225363587,0.4032062073581244,0.6009581437295295,0.5827974183957497,0.01816072533377977,0.07320028510334997,0.9812517454401166,0.14398792131225024,0.28029486021121086,0.2663014291005834,0.013993431110627452,0.12972890106605967,-0.0899775200765296,0.25921828604587416,0.32066328351831863,0.3164959892951663,0.004167294223152318
768,768,87,60,25435,12021,13414,0.18051742783462274,0.9053588746655234,0.35501805665442066,0.5754874913648192,0.5510688589554686,0.024418632409350605,0.0645536976956992,0.9853032837383244,0.1277206764807876,0.23311310805230306,0.2286502930397581,0.004462815012544974,0.11596373013892354,-0.07994440907280098,0.22729738017363305,0.3423743833125162,0.32241856591571055,0.01995581739680563
769,769,87,52,27145,13698,13447,0.18078381795195955,0.8977011195285117,0.35750102257362426,0.6044348976621186,0.5695579786614937,0.03487691900062484,0.05117535406628705,0.9895840326525177,0.09917376724353488,0.19547521447762622,0.18315431183054937,0.012320902647076859,0.1296084638856725,-0.09188291312400598,0.2583272553300894,0.40895968318449233,0.38640366683094435,0.02255601635354798
770,770,87,54,27262,13949,13313,0.18746863574449782,0.8956838627254113,0.36897227480453104,0.6013212106644952,0.5691363606841379,0.03218484998035731,0.05183167252132769,0.9896309665630293,0.10159267885317352,0.19041687380031136,0.18212827976135704,0.008288594038954322,0.13563696322317012,-0.09394710383761795,0.2673795959513575,0.4109043368641838,0.38700808092278083,0.02389625594140299
771,771,87,54,21993,9318,12675,0.14659798239965657,0.9295036435598127,0.28325823531727734,0.5105694664336461,0.4711317452599066,0.039437721173739504,0.04453745438935394,0.992432893769265,0.0881005015424749,0.16468697810854233,0.15689651668416066,0.007790461424381667,0.10206052801030263,-0.06292925020945228,0.19515773377480244,0.34588248832510377,0.31423522857574593,0.03164725974935784
772,772,87,57,30146,16040,14106,0.19885155253083794,0.875781266297605,0.38831000090868817,0.7041732319277306,0.6170446178729303,0.08712861405480032,0.06390274314214464,0.9840164073900037,0.1266740988164779,0.23684902108979608,0.23091237388442754,0.005936647205368545,0.1349488093886933,-0.10823514109239873,0.26163590209221027,0.4673242108379345,0.38613224398850277,0.08119196684943178
773,773,87,53,24575,11311,13264,0.16665193174785606,0.9194503187861469,0.32753912867466034,0.5334548105698576,0.5190071402682979,0.01444767030155969,0.07177322074788903,0.9819031312751159,0.14147190401137102,0.2599483925071722,0.25200768439412674,0.00794070811304548,0.09487871099996703,-0.062452812488968945,0.18606722466328932,0.27350641806268533,0.2669994558741711,0.006506962188514209
774,774,87,56,28175,15152,13023,0.16747293250403134,0.9184109255244215,0.33139729899525505,0.5307329760032555,0.5155157643291137,0.015217211674141806,0.058342133051742344,0.9871646371771298,0.11554539584380846,0.21796188439885902,0.21348024190921028,0.004481642489648746,0.10913079945228898,-0.06875371165270827,0.2158519031514466,0.31277109160439653,0.30203552241990345,0.01073556918449306
775,775,87,54,23719,10710,13009,0.16565454685217926,0.9136049279680611,0.3260178778765459,0.5588330962401694,0.5218801356364993,0.03695296060367015,0.04396955953570605,0.9918713102377805,0.08714102188393742,0.16831271447159868,0.15841055630912898,0.009902158162469699,0.1216849873164732,-0.07826638226971938,0.2388768559926085,0.39052038176857073,0.3634695793273703,0.02705080244120045
776,776,87,56,27036,13764,13272,0.16553646775165762,0.914450333237338,0.32540262802614783,0.5511367101154567,0.5185090634051687,0.03262764671028806,0.04468053044002411,0.9919405036927493,0.0886140325707496,0.16991328371056186,0.16143359194238854,0.008479691768173314,0.12085593731163351,-0.07749017045541129,0.23678859545539824,0.38122342640489487,0.3570754714627801,0.024147954942114747
777,777,87,57,26853,13077,13776,0.1761033681765389,0.8953169101054889,0.3462898593935305,0.6260710265051244,0.5679361138818608,0.058134912623263535,0.045499732354515564,0.9913841201630972,0.09036828631485608,0.1731264843720402,0.1646908415931148,0.00843564277892539,0.13060363582202333,-0.09606721005760832,0.25592157307867447,0.45294454213308416,0.403245272288746,0.049699269844338145
778,778,87,58,26588,13356,13232,0.17744833782569633,0.90629457450297,0.35083245423529696,0.5756395902070951,0.549137090850615,0.02650249935648008,0.05780173704702007,0.9873537820499588,0.11504591227561271,0.20775124206222922,0.20257643573140122,0.005174806330828008,0.11964660077867625,-0.08105920754698881,0.23578654195968424,0.3678883481448659,0.3465606551192138,0.021327693025652072
779,779,87,55,28188,15167,13021,0.17907298740687017,0.900959565917596,0.3528848750430067,0.5992157937135572,0.5609697454047214,0.03824604830883571,0.05722951143930902,0.9872966643235379,0.11226268846779794,0.21602623940589918,0.20370346802245035,0.012322771383448838,0.12184347596756115,-0.08633709840594195,0.24062218657520876,0.383189554307658,0.3572662773822711,0.025923276925386873
780,780,87,56,25836,12786,13050,0.17662835249042147,0.9118123839951863,0.34628187079618333,0.5595069818988103,0.5310386820301722,0.02846829986863808,0.06436781609195402,0.9852059514327511,0.12749886280072853,0.23444358414809707,0.22982487524105757,0.004618708907039498,0.11226053639846745,-0.07339356743756487,0.2187830079954548,0.32506339775071325,0.3012138067891147,0.023849590961598582
781,781,87,56,26653,12962,13691,0.18851800452852238,0.9044462499063606,0.3689968004664326,0.5755121853169709,0.5537869185957803,0.021725266721190573,0.07391717186472865,0.9810612584809492,0.14743977640106565,0.27782600776587474,0.2612906491726741,0.016535358593200655,0.11460083266379373,-0.07661500857458858,0.22155702406536693,0.29768617755109616,0.29249626942310625,0.005189908127989917
782,782,87,50,23472,10405,13067,0.161268620855358,0.9245121224376184,0.3112636543990722,0.508880183582118,0.4880248454870707,0.02085533809504725,0.047284959154252765,0.991384064394105,0.09223222333188574,0.17879587649651765,0.16848900108004988,0.01030687541646777,0.11398366170110524,-0.0668719419564866,0.21903143106718648,0.3300843070856003,0.3195358444070208,0.010548462678579479
783,783,87,53,25709,12237,13472,0.17103865326468906,0.9105325089769996,0.3374655300976731,0.5657510808304227,0.5421331128536001,0.023617967976822585,0.05760095011876484,0.9875361422621748,0.11441843877365034,0.21383661426940975,0.20912555331652122,0.004711060952888535,0.11343770314592422,-0.07700363328517523,0.22304709132402278,0.35191446656101294,0.3330075595370789,0.01890690702393405
784,784,87,51,26392,12733,13659,0.18565931045315323,0.9035966566867359,0.3665762521326825,0.5846889112109295,0.5616589615081752,0.023029949702754293,0.05600702833296727,0.987819078153768,0.11062819572490111,0.21381315955937497,0.20836193779310413,0.005451221766270831,0.12965228212018595,-0.08422242146703207,0.2559480564077814,0.3708757516515545,0.35329702371507105,0.017578727936483463
785,785,87,53,27322,14236,13086,0.1974571508850801,0.8885835219938456,0.39403011061713467,0.6306445316157381,0.6002974729065154,0.03034705870922272,0.06831728564878496,0.9827982956418123,0.13486411697883632,0.26105763613215577,0.2534347143418301,0.007622921790325643,0.12913986523629511,-0.09421477364796671,0.25916599363829834,0.3695868954835823,0.34686275856468524,0.022724136918897075
786,786,87,56,28285,15805,12480,0.20044289781714647,0.8876548798862742,0.39586169887004274,0.6283882777625637,0.6000779567780088,0.028310320984554882,0.08332806074027206,0.975252415253206,0.164602091597109,0.30692249964301643,0.2945937782870838,0.01232872135593266,0.11711483707687441,-0.08759753536693182,0.23125960727293374,0.32146577811954724,0.305484178490925,0.015981599628622223
787,787,87,56,27928,15313,12615,0.19467119440997846,0.8883628263805032,0.38490166572800266,0.6326947675324595,0.5936176711520617,0.0390770963803978,0.06500198176773682,0.9841130715163589,0.12629412228628983,0.2388826948142136,0.23393964121888328,0.004943053595330316,0.12966921264224163,-0.09575024513585562,0.25860754344171283,0.39381207271824586,0.3596780299331784,0.03413404278506749
788,788,87,54,24574,11539,13035,0.18294479590952423,0.8949118336630801,0.3459713033363647,0.6208114835435838,0.5540795156903152,0.06673196785326863,0.04687380130418105,0.9909842051636363,0.09289596865226458,0.18580737920871934,0.1690263848679675,0.016780994340751837,0.13607099460534317,-0.09607237150055614,0.25307533468410015,0.43500410433486447,0.3850531308223477,0.04995097351251679
789,789,87,56,27161,13309,13852,0.18303403711773988,0.9022221880733666,0.3554049597055198,0.5940015550163211,0.5520370445532807,0.041964510463040394,0.060635660079645354,0.986601117353927,0.12013656080302082,0.22223059193394773,0.21816051440828943,0.0040700775256583,0.12239837703809453,-0.08437892928056034,0.23526839890249895,0.3717709630823734,0.3338765301449913,0.037894432937382094
790,790,87,54,26445,12880,13565,0.16358695652173913,0.914324451170234,0.31599078396402874,0.5647683166243684,0.5165613178078631,0.048206998816505364,0.05124223602484472,0.9899132712749518,0.09959408690157581,0.19154879463565588,0.18036526159588992,0.011183533039765964,0.11234472049689441,-0.07558882010471779,0.21639669706245293,0.37321952198871255,0.3361960562119731,0.0370234657767394
791,791,87,55,29351,16155,13196,0.20369809033040315,0.8809703760243977,0.4030194006624781,0.6578925680672503,0.6125462653433389,0.04534630272391138,0.07347570411637264,0.980383420446945,0.1456431748401291,0.27374806593394363,0.2657952777813043,0.007952788152639334,0.1302223862140305,-0.09941304442254739,0.257376225822349,0.38414450213330664,0.3467509875620346,0.037393514571272046
792,792,87,58,26861,13641,13220,0.2056732223903177,0.8740365545003654,0.40398562068321886,0.6831327585689013,0.6192695115806315,0.06386324698826984,0.054387291981845685,0.9879220404447258,0.10578396688544957,0.2057827513911793,0.20129529307641086,0.004487458314768433,0.15128593040847202,-0.11388548594436032,0.2982016537977693,0.477350007177722,0.4179742185042206,0.059375788673501406
793,793,87,58,26936,13560,13376,0.15457227138643068,0.9253846623327476,0.30596868780962866,0.5172951725426311,0.490855045143018,0.026440127399613156,0.04601769911504425,0.9914646251464341,0.09144922090019901,0.17580484887103925,0.1676012765316387,0.008203572339400556,0.10855457227138643,-0.06607996281368644,0.21451946690942963,0.3414903236715919,0.3232537686113793,0.0182365550602126
794,794,87,55,28336,14845,13491,0.18403502862916807,0.9007851322809695,0.36735667421857454,0.5871049983794728,0.5633171814157193,0.02378781696375354,0.07345637832629161,0.9816076403766951,0.14493957387706471,0.2651833102011879,0.2576268791232559,0.007556431077932024,0.11057865030287646,-0.08082250809572566,0.22241710034150983,0.3219216881782849,0.3056903022924634,0.016231385885821514
795,795,87,55,26224,12866,13358,0.18842641113939212,0.8916423016688518,0.36888817711173394,0.6279736408979718,0.5799443064376905,0.04802933446028135,0.04904399191667962,0.9899558999047782,0.09681551278432739,0.18820821076684857,0.1796438029523627,0.008564407814485864,0.1393824192227125,-0.09831359823592634,0.27207266432740657,0.43976543013112324,0.40030050348532775,0.039464926645795484
796,796,87,51,27420,14229,13191,0.16245925252065802,0.9249320461773838,0.3236558004963581,0.5142252150875937,0.49968689657611043,0.01453831851148324,0.06437557101693724,0.984481906549336,0.12805765429578717,0.24217321233565753,0.2361853660283095,0.005987846307348027,0.09808368150372078,-0.0595498603719522,0.19559814620057095,0.27205200275193614,0.2635015305478009,0.008550472204135212
797,797,87,52,26208,12804,13404,0.16119962511715089,0.9268104473889138,0.31844115130762907,0.5079732768687564,0.491664776982798,0.016308499885958394,0.06960608773500447,0.9835288738197394,0.13741257557997905,0.25679204917107307,0.24967939615278403,0.0071126530182890335,0.09159353738214641,-0.056718426430825586,0.18102857572765002,0.2511812276976833,0.24198538083001395,0.00919584686766936
798,798,87,51,24528,11574,12954,0.16001382408847417,0.9195129059108516,0.31618628519481906,0.536059242550974,0.5072582460905461,0.028800996460427886,0.034892697236374864,0.9945237963557243,0.06872757797599882,0.15346129943952616,0.13404300535302013,0.019418294086506027,0.1251211268520993,-0.07501089044487275,0.24745870721882024,0.3825979431114479,0.373215240737526,0.009382702373921858
799,799,87,50,28872,15742,13130,0.17843984245966205,0.9118830773991464,0.3548244962588379,0.5499047422408672,0.5390281364114644,0.010876605829402752,0.07565747681361962,0.9804021370687639,0.15053581538484762,0.2887340440737334,0.27481868979880825,0.013915354274925129,0.10278236564604243,-0.06851905966961747,0.20428868087399027,0.2611706981671338,0.26420944661265616,-0.0030387484455223768
800,800,87,53,25450,12164,13286,0.1993075417732952,0.8801513974576863,0.3919039027218114,0.6660594302261491,0.5989032659409288,0.06715616428522031,0.04628932711124492,0.9912204253247664,0.09015651567668974,0.17357758616202607,0.16739879810645666,0.006178788055569401,0.1530182146620503,-0.11106902786708006,0.30174738704512166,0.49248184406412304,0.43150446783447216,0.06097737622965091
801,801,87,52,22697,9453,13244,0.14633041377227424,0.9281513776386205,0.28414851098679783,0.5219220166411708,0.4714191321386024,0.050502884502568346,0.047493204469948654,0.9906237828040061,0.09212682605957535,0.17542931074828008,0.16954869198841427,0.005880618759865813,0.09883720930232559,-0.06247240516538555,0.1920216849272225,0.3464927058928907,0.30187044015018816,0.04462226574270253
802,802,87,52,24710,11339,13371,0.1432225063938619,0.937178664162092,0.283995591455813,0.4787399475064012,0.4555805943417276,0.0231593531646736,0.057512527110911676,0.9881474881084185,0.11169965704104354,0.21000316304253402,0.2053721297404883,0.004631033302045728,0.08570997928295021,-0.050968823946326514,0.17229593441476945,0.2687367844638672,0.2502084646012393,0.018528319862627873
803,803,87,53,25054,11834,13220,0.1949467635626162,0.8881790065139625,0.38232811839626174,0.637201757689684,0.5956754085505118,0.04152634913917219,0.06346121345276322,0.9854193933886743,0.12524382295992187,0.2315399292109181,0.22719528366693953,0.004344645543978565,0.13148555010985297,-0.09724038687471181,0.25708429543633987,0.4056618284787659,0.3684801248835723,0.03718170359519363
804,804,87,58,27943,14482,13461,0.2175172721194562,0.8726652400284265,0.43279421866795165,0.6503021953629635,0.626228142781974,0.02407405258098949,0.07678497445104267,0.9801887433281379,0.15198951635931557,0.2770363512794002,0.2688243635938537,0.008211987685546485,0.14073229766841355,-0.10752350329971139,0.2808047023086361,0.37326584408356334,0.35740377918812033,0.015862064895443007
805,805,87,55,25926,12144,13782,0.17638949354230155,0.9048159975137033,0.34732993656731614,0.5801195638471528,0.5478804348306449,0.03223912901650794,0.04833662714097497,0.990851474369674,0.09618940010542479,0.1763452337241133,0.1711956129129809,0.005149620811132377,0.12805286640132657,-0.08603547685597068,0.2511405364618914,0.40377433012303954,0.37668482191766395,0.027089508205375562
806,806,87,57,25041,11719,13322,0.16994445278486714,0.9120306050995808,0.33411291909753976,0.5609714915220745,0.5287198204897164,0.03225167103235804,0.058878743920129706,0.9872177915781704,0.11648807109389683,0.21578387381160763,0.21115612040515896,0.004627753406448665,0.11106570886473743,-0.07518718647858957,0.21762484800364293,0.34518761771046685,0.3175637000845575,0.027623917625909378
807,807,87,55,29207,15353,13854,0.17775027681886277,0.9046367797734262,0.35011854370114154,0.5870208411034009,0.5486223011504253,0.0383985399529756,0.05529863870253371,0.9888756424045755,0.10807149539712801,0.19761059358299488,0.19379647618838036,0.0038141173946145135,0.12245163811632906,-0.08423886263114932,0.24204704830401352,0.38941024752040604,0.35482582496204496,0.03458442255836108
808,808,87,56,26396,13275,13121,0.16355460711835987,0.921234739497687,0.32594906656872275,0.5268272152030705,0.5137392547364036,0.013087960466666937,0.0732413687981099,0.9816281342526629,0.14529834507182243,0.261108099086526,0.2556260045696863,0.005482094516839675,0.09031323832024997,-0.06039339475497596,0.1806507214969003,0.26571911611654453,0.25811325016671727,0.007605865949827262
809,809,87,59,27217,13939,13278,0.1778463304397733,0.9048999686312084,0.34799855406825475,0.5799459526159796,0.5482503462046003,0.03169560641137925,0.055886362005882775,0.9876878924860792,0.11134853915216691,0.2045072062839383,0.19839622089153375,0.006110985392404539,0.12195996843389052,-0.08278792385487088,0.23665001491608784,0.37543874633204133,0.3498541253130666,0.025584621018974713
810,810,87,57,26989,13917,13072,0.17094201336494935,0.9060461692853127,0.3336533478027498,0.581722550716547,0.5337171565535551,0.04800539416299188,0.0435281517747858,0.9920537985340437,0.08494340991165583,0.16503332274173335,0.15794232041850878,0.007091002323224571,0.12741386159016355,-0.08600762924873107,0.24870993789109397,0.41668922797481367,0.37577483613504636,0.040914391839767306
811,811,87,56,28850,15987,12863,0.18996684806405204,0.8928761338442885,0.36991499268814776,0.6098410809309448,0.5671807653710246,0.042660315559920226,0.051232216434735287,0.9898985867983063,0.10194217264716574,0.1941218756360483,0.18769454732979501,0.006427328306253283,0.13873463162931676,-0.09702245295401779,0.267972820040982,0.4157192052948965,0.37948621804122956,0.03623298725366694
812,812,87,53,26347,12991,13356,0.1885151258563621,0.9006142381060502,0.3693333814233915,0.5824221955501958,0.5589302658171635,0.02349192973303227,0.05342159956893234,0.9890597163714765,0.10612739844842475,0.20238292808930336,0.1976680276018608,0.004714900487442553,0.13509352628742977,-0.08844547826542626,0.2632059829749668,0.38003926746089245,0.36126223821530273,0.018777029245589716
813,813,87,57,22403,9676,12727,0.13869367507234395,0.9333065194602601,0.27531109057043723,0.5082798028683275,0.4670464427452116,0.0412333601231159,0.04447238155103324,0.9904772895933696,0.08830134221000537,0.18831049030412722,0.17329294107545323,0.015017549228673988,0.09422129352131071,-0.05717077013310945,0.18700974836043188,0.3199693125642003,0.2937535016697584,0.026215810894441915
814,814,87,53,27020,14197,12823,0.1904627738254561,0.8889261928209524,0.3776790820225449,0.6394467252289885,0.5908649583402821,0.04858176688870641,0.05880059268501911,0.9862279854990657,0.11565610635134728,0.22112085883537133,0.21631966476915634,0.004801194066214987,0.13166218114043698,-0.09730179267811323,0.26202297567119764,0.41832586639361713,0.37454529357112576,0.043780572822491426
815,815,87,57,28980,15843,13137,0.1995889472482302,0.8931854952741897,0.3926724060455229,0.5964948551767719,0.5809763535656589,0.015518501611113011,0.07568011109007132,0.9800658139311935,0.15111088701985054,0.27785528338433396,0.267991657976807,0.009863625407526944,0.12390883615815888,-0.08688031865700385,0.24156151902567236,0.31863957179243796,0.3129846955888519,0.005654876203586068
816,816,87,60,29139,16049,13090,0.19411764705882353,0.8883303191843581,0.3867936482337966,0.623233131231854,0.5925287310648966,0.030704400166957413,0.06493506493506493,0.9849166163726719,0.12742761008696582,0.23374605917392974,0.22913223266053723,0.0046138265133925105,0.1291825821237586,-0.0965862971883138,0.2593660381468308,0.3894870720579242,0.36339649840435934,0.026090573653564902
817,817,87,55,27852,14911,12941,0.16283280799409833,0.9199546238988272,0.32116558815647234,0.531596606904993,0.5133986944386206,0.018197912466372368,0.05555984854338923,0.9874525331250767,0.11083268388756572,0.2081119065444607,0.20206103879624962,0.006050867748211092,0.1072729594507091,-0.06749790922624954,0.2103329042689066,0.3234847003605323,0.31133765564237104,0.012147044718161276
818,818,87,54,25347,12260,13087,0.184094616639478,0.9029758931662131,0.3607703982795025,0.5832546296111092,0.5565878144527112,0.026666815158397972,0.058684190417972036,0.9870378447361496,0.1167879821961971,0.22045377435700336,0.2159906149403349,0.004463159416668472,0.12541042622150594,-0.08406195156993657,0.24398241608330543,0.3628008552541058,0.3405971995123763,0.0222036557417295
819,819,87,60,24295,11461,12834,0.14859087339673677,0.9301304175551164,0.2919934434367245,0.5146831860783616,0.4790701149807035,0.0356130710976581,0.04527037556490572,0.9917573860017611,0.08955038787895944,0.17718001191875038,0.1655348986453753,0.011645113273375085,0.10332049783183105,-0.061626968446644725,0.20244305555776507,0.33750317415961123,0.3135352163353282,0.023967957824283015
820,820,87,57,30810,17775,13035,0.2139521800281294,0.8648474403814894,0.4256130929548651,0.703545244607592,0.6476937133720627,0.05585153123552933,0.08174402250351617,0.9766619654861926,0.16230661040787622,0.2957359888787313,0.2879250664417736,0.00781092243695769,0.13220815752461323,-0.11181452510470313,0.26330648254698885,0.40780925572886073,0.3597686469302891,0.04804060879857164
821,821,87,61,24674,12145,12529,0.19044874433923425,0.8870779922321672,0.37633901370229056,0.6433477604893401,0.5993140909713918,0.04403366951794829,0.06026019634448081,0.9848959389104063,0.11975142987330735,0.23626375550499068,0.2209229591869838,0.015340796318006888,0.13018854799475343,-0.09781794667823906,0.2565875838289832,0.4070840049843494,0.378391131784408,0.028692873199941404
822,822,87,50,23951,10706,13245,0.17653652157668598,0.9031856375876696,0.3478605259188283,0.5887750222103514,0.5576733911868803,0.031101631023471077,0.04259293853913693,0.9914689582165762,0.08414221708074351,0.17025102546950288,0.16325992229342312,0.00699110317607976,0.13394358303754905,-0.08828332062890665,0.2637183088380848,0.4185239967408485,0.3944134688934572,0.024110527847391316
823,823,87,53,26494,13313,13181,0.16675430030796964,0.916849119533645,0.33151545219577216,0.5386973260703622,0.5270582773727783,0.01163904869758392,0.07293622774731466,0.9807465697836193,0.14338347468395485,0.2766059886948583,0.26423953433484715,0.012366454360011159,0.09381807256065498,-0.06389745024997429,0.18813197751181732,0.26209133737550394,0.2628187430379312,-0.0007274056624272385
824,824,87,53,25487,13022,12465,0.1801042920176494,0.9094373815104964,0.3569839075752146,0.5588069800220037,0.5424785876855278,0.016328392336475872,0.06896022116418368,0.9822184038206686,0.13646901232836062,0.2564524456134011,0.2508314042113012,0.005621041402099902,0.11114407085346573,-0.07278102231017225,0.22051489524685397,0.3023545344086026,0.29164718347422663,0.01070735093437597
825,825,87,53,22792,9795,12997,0.1670385473570824,0.9152812819764471,0.32486003857724577,0.5405998127041798,0.5149507177131396,0.025649094991040178,0.03573251659009699,0.9943934523233715,0.07088845217078603,0.14920231154230035,0.13337944475399974,0.01582286678830061,0.1313060307669854,-0.07911217034692442,0.2539715864064597,0.39139750116187944,0.38157127295913984,0.009826228202739568
826,826,87,54,28330,14927,13403,0.19970523212969787,0.8925128480103331,0.3852713012574549,0.6103254597083179,0.5820198457537918,0.02830561395452602,0.0759027266028003,0.9802638402662562,0.15000313320693975,0.2783593105550514,0.26867488017408736,0.00968443038096406,0.12380250552689757,-0.08775099225592309,0.23526816805051515,0.33196614915326644,0.3133449655797045,0.01862118357356196
827,827,87,52,28503,14547,13956,0.19653536811713757,0.8914178576107258,0.388390262984257,0.6015573353263739,0.5823535498582451,0.019203785468128842,0.057125180449577234,0.987215550496298,0.1132148612369867,0.21576592029930416,0.21080311287670658,0.0049628074225975816,0.13941018766756033,-0.09579769288557227,0.2751754017472703,0.3857914150270697,0.37155043698153845,0.01424097804553126
828,828,87,54,27474,14970,12504,0.18394113883557262,0.9051126218100521,0.36180617793488445,0.5680406257770326,0.5541027553581286,0.013937870418904041,0.08042752171008684,0.9782618660225121,0.1595939800265919,0.2889012470623728,0.2789337111848924,0.009967535877480393,0.10351361712548578,-0.07314924421245994,0.20221219790829256,0.2791393787146598,0.2751690441732362,0.003970334541423648
829,829,87,52,26890,13110,13780,0.19977116704805492,0.8938823386794112,0.3945905417927351,0.6028468632991997,0.5825692619972567,0.020277601301943005,0.07986270022883295,0.9774374750215602,0.15799027764400592,0.30047527530704926,0.2856819132185223,0.01479336208852694,0.11990846681922197,-0.08355513634214895,0.2366002641487292,0.3023715879921504,0.29688734877873435,0.0054842392134160645
830,830,87,54,29191,15614,13577,0.1828091625543198,0.905650047545824,0.35219630592537865,0.5761164775550287,0.5469138275822271,0.029202649972801642,0.05629563212501601,0.9872972651261626,0.11201333952994047,0.2207295604300667,0.21507077859876836,0.005658781831298337,0.1265135304293038,-0.08164721758033855,0.24018296639543818,0.355386917124962,0.33184304898345873,0.023543868141503305
